Unnamed: 0,university,career,inscription_date,first_name,last_name,gender,age,postal_code,location,email
644,universidad nacional de río cuarto,licenciatura en ciencias de la educación ,2016-09-20,megan,baker,female,27,4630,aparzo,patrick77@gmail.com
646,universidad nacional de río cuarto,licenciatura en ciencia y tecnología de alimentos,2010-11-20,william,parker,male,24,6511,hale,anna80@gmail.com
649,universidad nacional de río cuarto,bioquímica,2025-09-20,thomas,boyd,male,20,4139,agua amarilla la hoyada,sharris@gmail.com
650,universidad nacional de río cuarto,licenciatura en ciencias antropológicas,2021-10-20,jessica,long,female,24,2400,villani,millerdennis@hotmail.com
657,universidad nacional de río cuarto,ciencias veterinarias,2026-12-20,alexis,gray,female,33,4716,amadores,vaughncourtney@hotmail.com
661,universidad nacional de río cuarto,ingeniería electrónica,2026-11-20,david,gibson,male,43,2852,alarcon,zmiller@yahoo.com
665,universidad nacional de río cuarto,licenciatura en ciencia y tecnología de alimentos,2025-11-20,gregg,weaver,male,36,3246,achiras,erica53@yahoo.com
668,universidad nacional de río cuarto,licenciatura en musicoterapia,2008-09-20,jason,rosario,male,40,8512,igarzabal,chungkenneth@gmail.com
675,universidad nacional de río cuarto,licenciatura en terapia ocupacional,2019-10-20,denise,sherman,female,20,2635,cañada del ucle,cfoley@yahoo.com
676,universidad nacional de río cuarto,farmacia,2030-11-20,bonnie,stewart,female,27,3038,cayastacito,frivera@yahoo.com
681,universidad nacional de río cuarto,farmacia,2025-01-21,dawn,marshall,female,38,9017,cameron,reedtimothy@gmail.com
684,universidad nacional de río cuarto,licenciatura en terapia ocupacional,2004-09-20,kristen,sexton,female,41,6315,colonia baron,sierrawise@gmail.com
689,universidad nacional de río cuarto,medicina,2012-11-20,darryl,blake,male,49,3021,campo andino,michael90@yahoo.com
693,universidad nacional de río cuarto,diseño industrial,2002-11-20,melissa,rich,female,47,3023,cululu,robinhurst@yahoo.com
694,universidad nacional de río cuarto,licenciatura en ciencias geológicas,2003-11-20,sean,wells,male,35,7400,barrio la luisa,robertwalker@gmail.com
697,universidad nacional de río cuarto,contador público ,2019-01-21,adrienne,perez,female,27,8332,colonia rusa,snyderbernard@hotmail.com
698,universidad nacional de río cuarto,licenciatura en planificación y diseño del paisaje,2009-11-20,jason,zimmerman,male,18,5565,campo de los andes,uhall@gmail.com
700,universidad nacional de río cuarto,actuario ,2006-01-21,susan,mccullough,female,44,6360,barrio el molino,christopherbennett@yahoo.com
704,universidad nacional de río cuarto,licenciatura en administración ,2025-01-21,kristine,herman,female,53,2617,sancti spiritu,taylorbishop@hotmail.com
713,universidad nacional de río cuarto,licenciatura en relaciones del trabajo ,2007-01-21,thomas,burnett,male,30,5717,el pimpollo,colejeffrey@hotmail.com
714,universidad nacional de río cuarto,licenciatura en planificación y diseño del paisaje,2026-01-21,kara,farmer,female,44,8363,colonia josefa,ginawood@gmail.com
715,universidad nacional de río cuarto,medicina,2019-09-20,kristina,long md,female,23,3150,algarrobitos 1ro,nelsonalexis@hotmail.com
718,universidad nacional de río cuarto,licenciatura en musicoterapia,2007-09-20,brandon,jimenez,male,53,8164,arquedas,garrettmccoy@hotmail.com
721,universidad nacional de río cuarto,licenciatura en planificación y diseño del paisaje,2031-10-20,lindsay,miller,female,52,7513,adolfo gonzales chaves,heidierickson@yahoo.com
736,universidad nacional de río cuarto,bioquímica,2021-12-20,keith,porter,male,47,2307,ataliva,carlanash@gmail.com
740,universidad nacional de río cuarto,licenciatura en ciencia política ,2008-10-20,greg,hamilton,male,51,6533,alfredo demarchi,fnicholson@yahoo.com
746,universidad nacional de río cuarto,técnico para bioterios ,2009-09-20,alexander,martinez,male,29,3565,arroyo del rey,mayers@yahoo.com
749,universidad nacional de río cuarto,licenciatura en sociología ,2027-10-20,george,bell,male,30,2147,san genaro norte,reedmichael@yahoo.com
754,universidad nacional de río cuarto,licenciatura en ciencias geológicas,2023-10-20,melanie,barrett,female,52,9313,cara mala,kevinlewis@yahoo.com
758,universidad nacional de río cuarto,licenciatura en ciencias geológicas,2001-11-20,todd,le,male,46,9030,rio mayo,matthewperry@yahoo.com
759,universidad nacional de río cuarto,ciencias veterinarias,2021-01-21,joshua,perry,male,31,4634,abralaite,kelly94@hotmail.com
761,universidad nacional de río cuarto,diseño de imagen y sonido,2028-12-20,cassandra,white,female,42,4195,7 de abril,jensenkevin@yahoo.com
763,universidad nacional de río cuarto,medicina,2010-01-21,megan,brown,female,44,3085,pilar,zkelly@hotmail.com
767,universidad nacional de río cuarto,ingeniería en informática,2025-10-20,rachel,gonzalez,female,22,5779,la chilca,cweber@hotmail.com
770,universidad nacional de río cuarto,licenciatura en ciencia y tecnología de alimentos,2011-10-20,anthony,ochoa,male,27,6331,colonia beaufort,gilbert37@hotmail.com
773,universidad nacional de río cuarto,licenciatura en gestión de agroalimentos,2026-09-20,julia,robertson,female,46,7519,san mayol,harrisanthony@yahoo.com
781,universidad nacional de río cuarto,licenciatura en ciencia y tecnología de alimentos,2003-01-21,karen,gonzalez,female,37,3620,kilometro 184,lrogers@gmail.com
792,universidad nacional de río cuarto,licenciatura en producción de bioimagenes,2002-10-20,amber,hicks,female,39,8418,anecon chico,christian03@yahoo.com
795,universidad nacional de río cuarto,contador público ,2005-09-20,heather,lopez,female,49,3013,colonia matilde,mary87@gmail.com
797,universidad nacional de río cuarto,bioquímica,2003-11-20,francisco,johnson,male,52,9107,28 de julio,andrew65@hotmail.com
800,universidad nacional de río cuarto,ingeniería electrónica,2011-10-20,brittney,mack,female,20,6015,campo coliqueo,tonyamcgrath@hotmail.com
801,universidad nacional de río cuarto,arquitectura,2021-10-20,henry,james,male,38,3316,arroyo pastora,samuelpayne@yahoo.com
809,universidad nacional de río cuarto,diseño industrial,2030-10-20,christine,kennedy,female,39,1617,el talar,cweeks@gmail.com
811,universidad nacional de río cuarto,licenciatura en ciencias de la educación ,2005-01-21,vincent,huang,male,19,4158,campo de talamayo,mark00@gmail.com
812,universidad nacional de río cuarto,arquitectura,2023-10-20,sandra,carroll,female,33,7150,ayacucho,matthewjohnson@yahoo.com
820,universidad nacional de río cuarto,licenciatura en terapia ocupacional,2004-12-20,lisa,meza,female,20,5537,algarrobito,annerichardson@yahoo.com
827,universidad nacional de río cuarto,licenciatura en ciencias ambientales,2007-01-21,joel,salinas,male,21,3133,arroyo burgos,brownjose@hotmail.com
830,universidad nacional de río cuarto,licenciatura en psicología,2015-11-20,kiara,franklin,female,51,8373,alianza,patrickpotter@gmail.com
832,universidad nacional de río cuarto,licenciatura en planificación y diseño del paisaje,2003-10-20,michael,davenport,male,46,6348,bocayuba,qsmith@yahoo.com
836,universidad nacional de río cuarto,licenciatura en sociología ,2017-11-20,robert,mckenzie,male,41,2732,4 de febrero,katie53@yahoo.com
843,universidad nacional de río cuarto,ciencias veterinarias,2014-12-20,melissa,garcia,female,27,2342,campo el mataco,joshua73@hotmail.com
846,universidad nacional de río cuarto,licenciatura en producción de bioimagenes,2005-10-20,jennifer,brown,female,34,6381,campo caretto,jeremyclayton@hotmail.com
854,universidad nacional de río cuarto,contador público ,2004-09-20,micheal,shea,male,42,4119,agua colorada,stephen51@gmail.com
859,universidad nacional de río cuarto,contador público ,2013-10-20,tyler,miller,male,19,5321,el potrero,dennis73@hotmail.com
872,universidad nacional de río cuarto,licenciatura en producción de bioimagenes,2004-12-20,nathan,johns,male,35,2253,campo gimenez,anthony07@yahoo.com
873,universidad nacional de río cuarto,ingeniería en informática,2012-12-20,stacy,burns,female,47,5350,el molle,pattersonkeith@gmail.com
878,universidad nacional de río cuarto,arquitectura,2014-12-20,rebecca,gilmore,female,20,6383,campo moises seccion 1a,brandypark@gmail.com
881,universidad nacional de río cuarto,licenciatura en ciencias ambientales,2029-09-20,jennifer,odonnell,female,49,3372,cataratas del iguazu,rburns@yahoo.com
882,universidad nacional de río cuarto,licenciatura en planificación y diseño del paisaje,2018-09-20,jonathan,mclaughlin,male,53,3231,colonia arocena ina,kevinedwards@yahoo.com
884,universidad nacional de río cuarto,licenciatura en gestión de agroalimentos,2028-10-20,kristen,walker,female,48,2342,campo el mataco,robinsonandrea@gmail.com
889,universidad nacional de río cuarto,licenciatura en musicoterapia,2018-11-20,debra,hanson,female,26,6405,30 de agosto,donnabrown@hotmail.com
891,universidad nacional de río cuarto,ingeniería en informática,2025-12-20,brandon,brewer,male,49,1741,enrique fynn,ahamilton@gmail.com
893,universidad nacional de río cuarto,licenciatura en kinesiología y fisiatría,2030-11-20,natalie,lucas,female,45,3231,colonia arocena ina,eclark@yahoo.com
898,universidad nacional de río cuarto,ingeniería electrónica,2023-09-20,melissa,ward,female,35,6703,alastuey,josephle@yahoo.com
900,universidad nacional de río cuarto,licenciatura en relaciones del trabajo ,2027-11-20,brandon,cooke,male,53,6608,agote,zsanchez@hotmail.com
903,universidad nacional de río cuarto,ingeniería electrónica,2008-09-20,jerry,smith,male,18,3572,campo garabato,gsullivan@hotmail.com
906,universidad nacional de río cuarto,licenciatura en ciencias ambientales,2014-11-20,connie,mann,female,42,7118,general guido,zbaldwin@hotmail.com
910,universidad nacional de río cuarto,licenciatura en terapia ocupacional,2030-01-21,heather,baker,female,41,6216,bagual,shirley77@gmail.com
912,universidad nacional de río cuarto,licenciatura en ciencia política ,2010-10-20,christopher,rodriguez jr.,male,19,7119,cari larquea,millerjoshua@hotmail.com
914,universidad nacional de río cuarto,licenciatura en ciencias biológicas,2006-11-20,kathryn,garner,female,40,2138,carcaraña,stevenpearson@gmail.com
915,universidad nacional de río cuarto,licenciatura en ciencia política ,2022-09-20,jamie,scott dvm,female,37,1888,florencio varela,jamesmartinez@gmail.com
916,universidad nacional de río cuarto,licenciatura en ciencias antropológicas,2007-12-20,jennifer,paul,female,35,3000,barranquitas,nancyperez@gmail.com
917,universidad nacional de río cuarto,licenciatura en ciencias biológicas,2029-11-20,manuel,garcia,male,53,6455,carlos tejedor,chloewood@yahoo.com
921,universidad nacional de río cuarto,técnico para bioterios ,2014-09-20,amber,carter,female,19,2311,adolfo alsina,ayerssusan@yahoo.com
922,universidad nacional de río cuarto,licenciatura en ciencia y tecnología de alimentos,2006-11-20,jason,green,male,24,3460,arroyo castillo,tracyschultz@gmail.com
924,universidad nacional de río cuarto,licenciatura en ciencias biológicas,2009-11-20,bruce,adams,male,45,6220,bernardo larroude,carlos17@hotmail.com
928,universidad nacional de río cuarto,licenciatura en ciencia y tecnología de alimentos,2027-09-20,mrs.,laura austin,female,30,1629,almirante irizar,brianna52@gmail.com
934,universidad nacional de río cuarto,ingeniería mecánica,2016-10-20,brian,adams,male,48,3032,nelson,tina72@hotmail.com
939,universidad nacional de río cuarto,diseño industrial,2011-12-20,tiffany,edwards,female,45,6516,amalia,gary14@gmail.com
941,universidad nacional de río cuarto,licenciatura en ciencias de la educación ,2013-09-20,patricia,west,female,34,8127,estela,leslie49@gmail.com
942,universidad nacional de río cuarto,licenciatura en ciencias antropológicas,2002-10-20,stephanie,massey,female,52,1659,campo de mayo,alexgreen@gmail.com
944,universidad nacional de río cuarto,farmacia,2008-09-20,alexander,harmon,male,48,2841,aldea asuncion,zroach@hotmail.com
946,universidad nacional de río cuarto,licenciatura en ciencia y tecnología de alimentos,2015-10-20,alejandro,cooley,male,25,5575,andrade,vincentestrada@gmail.com
949,universidad nacional de río cuarto,medicina,2017-10-20,jason,rodriguez md,male,23,8113,baterias,rfrost@hotmail.com
951,universidad nacional de río cuarto,ingeniería mecánica,2005-01-21,johnny,todd,male,53,6058,pazos kanki,fmartinez@yahoo.com
952,universidad nacional de río cuarto,técnico para bioterios ,2006-09-20,andrew,martinez,male,27,4500,alto del saladillo,daltonsavage@hotmail.com
959,universidad nacional de río cuarto,licenciatura en psicología,2021-09-20,vickie,brown,female,20,7107,santa teresita,colleen14@hotmail.com
961,universidad nacional de río cuarto,técnico para bioterios ,2007-01-21,william,huerta,male,29,1986,altamirano,fbarajas@hotmail.com
963,universidad nacional de río cuarto,agronomía,2018-01-21,courtney,clark,female,20,2715,el socorro,sleonard@hotmail.com
965,universidad nacional de río cuarto,licenciatura en terapia ocupacional,2023-01-21,philip,johnson,male,52,6326,anguil,crystal08@yahoo.com
968,universidad nacional de río cuarto,licenciatura en producción de bioimagenes,2015-10-20,katherine,conley,female,19,4641,abdon castro tolay,bmay@hotmail.com
973,universidad nacional de río cuarto,ingeniería electrónica,2024-11-20,ethan,bates,male,51,2848,berisso,michealanderson@yahoo.com
979,universidad nacional de río cuarto,agronomía,2028-11-20,russell,murphy,male,37,5443,algarrobo verde,shirleywilliams@yahoo.com
988,universidad nacional de río cuarto,licenciatura en ciencias de la educación ,2004-01-21,franklin,chan,male,42,3355,arrechea,ibarratanner@hotmail.com
994,universidad nacional de río cuarto,licenciatura en ciencias de la computación,2024-12-20,kimberly,whitney,female,44,2501,berretta,qjones@hotmail.com
1001,universidad nacional de río cuarto,diseño industrial,2022-10-20,samantha,yates,female,20,6623,indacochea,michaelholmes@hotmail.com
1005,universidad nacional de río cuarto,farmacia,2017-09-20,jennifer,roberson,female,43,3263,1 de mayo,cpowell@gmail.com
1010,universidad nacional de río cuarto,diseño industrial,2026-12-20,david,edwards,male,27,1664,trujui,khill@gmail.com
1011,universidad nacional de río cuarto,licenciatura en ciencia y tecnología de alimentos,2021-10-20,brendan,nichols,male,25,1766,tablada,codysuarez@hotmail.com
1019,universidad nacional de río cuarto,ingeniería electrónica,2027-12-20,charles,walker,male,38,3733,campo el jacaranda,greenerobert@gmail.com
1020,universidad nacional de río cuarto,licenciatura en relaciones del trabajo ,2024-09-20,lisa,chen,female,40,6361,agustoni,timothybryant@gmail.com
1022,universidad nacional de río cuarto,licenciatura en artes,2007-01-21,diana,dickerson,female,41,7116,camaron chico,victoria45@hotmail.com
1025,universidad nacional de río cuarto,licenciatura en sociología ,2007-01-21,daisy,morris,female,31,8316,balsa senillosa,heatherthomas@yahoo.com
1030,universidad nacional de río cuarto,licenciatura en ciencias geológicas,2011-01-21,brandon,gray,male,22,2846,anahi,gomezjessica@gmail.com
1033,universidad nacional de río cuarto,licenciatura en ciencias antropológicas,2012-10-20,vanessa,miller,female,48,2445,cristolia,daltonalexandria@gmail.com
1034,universidad nacional de río cuarto,licenciatura en musicoterapia,2021-09-20,luke,hunter,male,35,5380,chamical,rodriguezlisa@gmail.com
1035,universidad nacional de río cuarto,licenciatura en ciencias antropológicas,2010-11-20,april,wilson,female,35,3500,colonia florencia,christine77@yahoo.com
1041,universidad nacional de río cuarto,medicina,2022-12-20,kenneth,riley,male,33,6740,chacabuco,prattjacob@hotmail.com
1042,universidad nacional de río cuarto,licenciatura en producción de bioimagenes,2015-01-21,karen,bean,female,19,6507,corbett,annphillips@yahoo.com
1046,universidad nacional de río cuarto,licenciatura en artes,2006-12-20,marcus,davis,male,44,9217,cholila,williamsstephanie@hotmail.com
1049,universidad nacional de río cuarto,licenciatura en ciencias ambientales,2024-12-20,jason,torres jr.,male,42,6032,blandengues,austin82@hotmail.com
1051,universidad nacional de río cuarto,ciencias veterinarias,2004-12-20,michelle,gould,female,29,5736,comandante granville,xgallagher@gmail.com
1055,universidad nacional de río cuarto,ingeniería mecánica,2015-11-20,james,brown,male,49,1871,dock sud,fitzgeraldjulie@yahoo.com
1057,universidad nacional de río cuarto,agronomía,2005-12-20,jeff,walker,male,43,2445,cristolia,zgarcia@yahoo.com
1060,universidad nacional de río cuarto,diseño de imagen y sonido,2001-02-21,linda,arellano,female,18,2707,4 de noviembre,colin64@yahoo.com
1062,universidad nacional de río cuarto,arquitectura,2008-10-20,samuel,cruz,male,28,6515,carlos maria naon,mgarcia@gmail.com
1074,universidad nacional de río cuarto,licenciatura en administración ,2025-09-20,andrew,vasquez,male,49,3363,25 de mayo,sarahhale@yahoo.com
1075,universidad nacional de río cuarto,licenciatura en artes,2004-09-20,danielle,james,female,27,7245,campo sabate,craigfitzpatrick@hotmail.com
1076,universidad nacional de río cuarto,licenciatura en ciencias ambientales,2017-01-21,timothy,tucker,male,19,1865,el pampero,pateljoshua@gmail.com
1078,universidad nacional de río cuarto,licenciatura en ciencias geológicas,2019-01-21,randy,olson,male,21,8415,arroyo las minas,bbush@gmail.com
1079,universidad nacional de río cuarto,agronomía,2012-01-21,steven,parsons,male,19,7500,el carretero,samanthanunez@yahoo.com
1080,universidad nacional de río cuarto,licenciatura en ciencia política ,2012-09-20,lauren,wiley,female,31,3418,bartolome mitre,carlaharris@gmail.com
1081,universidad nacional de río cuarto,ingeniería mecánica,2001-12-20,anne,miller,female,28,5505,carbometal,uhale@hotmail.com
1082,universidad nacional de río cuarto,licenciatura en artes,2005-01-21,michael,watkins,male,18,1889,bosques,ychambers@hotmail.com
1087,universidad nacional de río cuarto,licenciatura en terapia ocupacional,2010-10-20,kimberly,browning,female,40,5372,nonogasta,jbird@gmail.com
1092,universidad nacional de río cuarto,ingeniería electrónica,2025-10-20,donald,riley,male,20,8187,bordenave,roy00@yahoo.com
1093,universidad nacional de río cuarto,licenciatura en ciencia política ,2015-01-21,yolanda,davis,female,26,5427,apeadero quiroga,stevenruiz@hotmail.com
1099,universidad nacional de río cuarto,ingeniería en informática,2006-09-20,sarah,campbell,female,31,4514,calilegua,matthewdelgado@hotmail.com
1102,universidad nacional de río cuarto,licenciatura en artes,2004-09-20,nicole,jackson,female,49,5582,alberto flores,allisonsmith@yahoo.com
1107,universidad nacional de río cuarto,licenciatura en gestión de agroalimentos,2003-12-20,angelica,molina,female,42,6319,carro quemado,teresahoward@gmail.com
1109,universidad nacional de río cuarto,licenciatura en ciencias antropológicas,2022-12-20,melissa,crawford,female,30,1663,muñiz,ndavidson@yahoo.com
1110,universidad nacional de río cuarto,licenciatura en ciencias ambientales,2026-11-20,stefanie,jacobs,female,53,5424,villa lerga,tonycooper@yahoo.com
1114,universidad nacional de río cuarto,licenciatura en planificación y diseño del paisaje,2011-09-20,yolanda,jones,female,25,3032,nelson,matakathleen@yahoo.com
1124,universidad nacional de río cuarto,técnico para bioterios ,2006-12-20,kenneth,harris,male,35,3041,cacique ariacaiquin,jrush@hotmail.com
1129,universidad nacional de río cuarto,arquitectura,2009-01-21,debbie,wilson,female,20,5596,12 de octubre,brian25@gmail.com
1131,universidad nacional de río cuarto,ingeniería mecánica,2017-11-20,derek,hunt dds,male,43,6237,america,qbowman@yahoo.com
1132,universidad nacional de río cuarto,diseño industrial,2028-09-20,noah,stein,male,50,7249,el araza,andrewrobertson@hotmail.com
1135,universidad nacional de río cuarto,licenciatura en producción de bioimagenes,2007-12-20,richard,sparks,male,33,3228,cabi monda,hillmackenzie@gmail.com
1137,universidad nacional de río cuarto,ingeniería en informática,2003-01-21,tommy,hernandez,male,43,4653,casira,adam88@hotmail.com
1138,universidad nacional de río cuarto,ingeniería en informática,2008-12-20,robert,obrien,male,51,6740,chacabuco,harrisontracey@gmail.com
1142,universidad nacional de río cuarto,ingeniería mecánica,2015-10-20,randy,peterson,male,52,7165,faro querandi,choward@gmail.com
1144,universidad nacional de río cuarto,licenciatura en ciencias biológicas,2029-10-20,james,morgan,male,22,2170,candelaria sud,joelmontgomery@hotmail.com
1145,universidad nacional de río cuarto,licenciatura en ciencias de la computación,2030-11-20,charles,shields,male,49,3283,colonia mabragaña,mhorton@gmail.com
1148,universidad nacional de río cuarto,licenciatura en ciencia política ,2016-09-20,gabriella,hanson,female,52,5515,maipu,christina54@gmail.com
1152,universidad nacional de río cuarto,licenciatura en kinesiología y fisiatría,2020-10-20,lawrence,peck,male,51,1752,lomas del mirador,jessica95@gmail.com
1154,universidad nacional de río cuarto,ciencias veterinarias,2014-11-20,ryan,williamson,male,29,4648,barrio la union,emiller@gmail.com
1156,universidad nacional de río cuarto,licenciatura en artes,2017-09-20,richard,hendricks,male,45,4145,ingenio la providencia,bpalmer@hotmail.com
1160,universidad nacional de río cuarto,actuario ,2006-01-21,sara,brooks,female,50,3407,aguay,deborahsmith@yahoo.com
1165,universidad nacional de río cuarto,licenciatura en ciencias geológicas,2001-02-21,nicole,wheeler,female,49,3218,arroyo palmar,meghanvillarreal@hotmail.com
1169,universidad nacional de río cuarto,ingeniería electrónica,2019-09-20,jeanne,clark,female,23,5351,banda florida,ymiller@hotmail.com
1172,universidad nacional de río cuarto,licenciatura en producción de bioimagenes,2005-10-20,douglas,martin,male,44,3423,arañita,jamessantiago@yahoo.com
1173,universidad nacional de río cuarto,medicina,2001-11-20,mason,johnson,male,42,3620,kilometro 184,buckleybrittany@hotmail.com
1175,universidad nacional de río cuarto,actuario ,2022-09-20,george,martinez,male,47,7603,comandante nicanor otamendi,andrewjackson@hotmail.com
1180,universidad nacional de río cuarto,farmacia,2007-09-20,alicia,davenport,female,31,1642,san isidro,heathermartin@yahoo.com
1183,universidad nacional de río cuarto,licenciatura en sociología ,2010-12-20,tony,sanders,male,49,3376,gobernador lanusse,tstephens@hotmail.com
1184,universidad nacional de río cuarto,agronomía,2006-12-20,louis,williams,male,28,1722,merlo,kpeterson@yahoo.com
1185,universidad nacional de río cuarto,licenciatura en ciencias de la educación ,2031-01-21,julie,stephenson,female,36,5623,atuel sud,nterry@yahoo.com
1186,universidad nacional de río cuarto,licenciatura en ciencias de la computación,2028-09-20,kristy,sutton,female,22,2148,campo castro,qlara@gmail.com
1188,universidad nacional de río cuarto,actuario ,2018-10-20,justin,sullivan,male,50,1735,el durazno,nwiggins@gmail.com
1192,universidad nacional de río cuarto,diseño industrial,2005-10-20,jennifer,chan,female,18,5755,alto del molle,rachel79@gmail.com
1194,universidad nacional de río cuarto,licenciatura en musicoterapia,2026-01-21,paul,black,male,31,7607,balneario atlantida,sara68@yahoo.com
1196,universidad nacional de río cuarto,licenciatura en ciencias antropológicas,2025-01-21,richard,rivera,male,34,5333,banda de lucero,calebhoward@gmail.com
1199,universidad nacional de río cuarto,licenciatura en sociología ,2027-11-20,cheryl,blake,female,44,4105,abra del tafi,ewhite@yahoo.com
1201,universidad nacional de río cuarto,licenciatura en gestión de agroalimentos,2031-12-20,thomas,schneider,male,34,2946,el espinillo,wmorgan@hotmail.com
1203,universidad nacional de río cuarto,licenciatura en psicología,2009-11-20,rachel,torres,female,50,1842,el jaguel,gbrewer@yahoo.com
1209,universidad nacional de río cuarto,licenciatura en kinesiología y fisiatría,2004-10-20,julian,jacobs,male,34,3551,campo monte la viruela,scottariel@yahoo.com
1214,universidad nacional de río cuarto,licenciatura en ciencias de la computación,2030-09-20,krista,robinson,female,41,3125,antonio tomas,ryanreed@hotmail.com
1222,universidad nacional de río cuarto,licenciatura en musicoterapia,2004-11-20,betty,hodges,female,24,7403,alvaro barros,brenda85@yahoo.com
1226,universidad nacional de río cuarto,arquitectura,2004-09-20,megan,grant,female,53,8109,almirante solier,ryanclark@hotmail.com
1229,universidad nacional de río cuarto,diseño industrial,2021-10-20,javier,daniels md,male,23,4705,aguadita,jodidiaz@yahoo.com
1230,universidad nacional de río cuarto,ingeniería en informática,2022-10-20,leonard,trevino,male,21,1759,gonzalez catan,tanya13@hotmail.com
1232,universidad nacional de río cuarto,licenciatura en ciencia política ,2011-10-20,amanda,clark,female,22,6600,kilometro 125,llane@gmail.com
1234,universidad nacional de río cuarto,licenciatura en ciencias antropológicas,2015-09-20,brian,bonilla,male,23,3386,caraguatay,vsmith@hotmail.com
1239,universidad nacional de río cuarto,contador público ,2010-09-20,brian,wilson,male,41,5350,el molle,jerryyang@yahoo.com
1241,universidad nacional de río cuarto,diseño de imagen y sonido,2009-10-20,ashley,mullen,female,19,2147,san genaro norte,nancy11@yahoo.com
1242,universidad nacional de río cuarto,licenciatura en ciencias biológicas,2024-12-20,scott,huerta,male,35,6634,alberti,webbmandy@gmail.com
1243,universidad nacional de río cuarto,licenciatura en ciencias de la educación ,2011-10-20,beverly,lane,female,29,6476,chiclana,flawrence@yahoo.com
1244,universidad nacional de río cuarto,arquitectura,2014-11-20,keith,warren,male,50,6305,atreuco,peter95@gmail.com
1245,universidad nacional de río cuarto,licenciatura en ciencia y tecnología de alimentos,2014-10-20,kelly,johnson,female,18,1635,kilometro 45,michelle23@hotmail.com
1249,universidad nacional de río cuarto,licenciatura en ciencia y tecnología de alimentos,2019-01-21,patricia,baker,female,28,1771,mercado central,marcus85@gmail.com
1256,universidad nacional de río cuarto,ingeniería mecánica,2016-01-21,amanda,williams,female,36,9003,bahia solano,hdunn@yahoo.com
1259,universidad nacional de río cuarto,farmacia,2004-01-21,ryan,martinez,male,43,4231,albigasta,bennettmatthew@yahoo.com
1269,universidad nacional de río cuarto,farmacia,2020-09-20,matthew,hernandez,male,45,3203,arroyo grande,wholt@hotmail.com
1274,universidad nacional de río cuarto,arquitectura,2010-12-20,patrick,reeves,male,43,3199,los laureles,jamesdeleon@yahoo.com
1280,universidad nacional de río cuarto,licenciatura en relaciones del trabajo ,2027-12-20,charles,luna,male,38,3334,3 de mayo,hensleybrandon@yahoo.com
1284,universidad nacional de río cuarto,licenciatura en ciencia política ,2021-09-20,daniel,howell,male,26,6237,america,mariowashington@yahoo.com
1288,universidad nacional de río cuarto,ciencias veterinarias,2021-01-21,angela,murphy,female,31,5755,alto del molle,owood@hotmail.com
1289,universidad nacional de río cuarto,licenciatura en terapia ocupacional,2021-11-20,erica,gilbert,female,37,1889,bosques,robintorres@yahoo.com
1292,universidad nacional de río cuarto,ingeniería en informática,2009-11-20,amy,perez,female,31,4133,la banda,smithjohn@yahoo.com
1293,universidad nacional de río cuarto,licenciatura en ciencia y tecnología de alimentos,2030-01-21,glenn,valencia,male,50,5444,ampacama,mackenziecarter@yahoo.com
1295,universidad nacional de río cuarto,licenciatura en ciencias de la educación ,2027-11-20,jordan,anderson,male,22,3449,boliche lata,bellnatasha@hotmail.com
1296,universidad nacional de río cuarto,ingeniería electrónica,2014-11-20,patricia,crane,female,29,2303,angelica,sanchezalfred@yahoo.com
1301,universidad nacional de río cuarto,licenciatura en ciencias de la computación,2028-10-20,elaine,hart,female,39,3514,cacui,qkirk@yahoo.com
1303,universidad nacional de río cuarto,licenciatura en ciencia política ,2002-09-20,theresa,yang,female,20,3532,curandu,colleen77@yahoo.com
1305,universidad nacional de río cuarto,licenciatura en sociología ,2013-10-20,ryan,bowers,male,46,8315,achico,isaiahlivingston@gmail.com
1309,universidad nacional de río cuarto,licenciatura en administración ,2024-12-20,paul,reid,male,27,4231,albigasta,thomasking@hotmail.com
1310,universidad nacional de río cuarto,licenciatura en producción de bioimagenes,2009-09-20,zachary,petty,male,48,8347,arroyo cahunco,brooke68@hotmail.com
1318,universidad nacional de río cuarto,arquitectura,2007-09-20,kyle,rose,male,20,5313,estacion mazan,nwalters@gmail.com
1320,universidad nacional de río cuarto,licenciatura en musicoterapia,2011-12-20,dylan,baker,male,34,9001,cañadon ferrais,davidbrown@yahoo.com
1323,universidad nacional de río cuarto,licenciatura en gestión de agroalimentos,2022-01-21,beth,nguyen,female,23,2175,barlett,rodrigueztanner@gmail.com
1327,universidad nacional de río cuarto,licenciatura en musicoterapia,2009-12-20,jessica,alexander,female,43,2740,almacen la colina,richard86@gmail.com
1334,universidad nacional de río cuarto,licenciatura en psicología,2016-01-21,andrew,dickerson,male,36,1981,desvio kilometro 55,rhiggins@yahoo.com
1335,universidad nacional de río cuarto,farmacia,2021-11-20,maria,beasley,female,37,1712,castelar,fnichols@yahoo.com
1344,universidad nacional de río cuarto,diseño industrial,2029-11-20,mary,mendoza,female,30,2447,los sembrados,logan97@hotmail.com
1345,universidad nacional de río cuarto,ciencias veterinarias,2018-01-21,karen,collins,female,33,2806,las palmas,gperez@gmail.com
1348,universidad nacional de río cuarto,licenciatura en planificación y diseño del paisaje,2017-01-21,timothy,hobbs,male,33,2729,carreras,jason27@hotmail.com
1350,universidad nacional de río cuarto,contador público ,2022-01-21,alice,williams,female,26,1647,zona delta san fernando,chadgarza@gmail.com
