,inscription_date,birth_day,age,university,career,full_name,email,gender,location,postal_code
1594,2020-07-21 00:00:00,1930-07-08 00:00:00,92,universidad tecnológica nacional,ciencias veterinarias,nathan salinas,whaney@gmail.com,male,colonia santa teresa,5527
1595,2019-11-08 00:00:00,1994-12-25 00:00:00,27,universidad tecnológica nacional,farmacia,dennis davis,christophermendez@hotmail.com,male,aldea santa maria,3123
1596,2019-10-18 00:00:00,1982-06-20 00:00:00,40,universidad nacional de jujuy,licenciatura en ciencias de la educación ,aimee golden,pcole@hotmail.com,female,aldea santa maria,3123
1597,2020-07-02 00:00:00,1919-11-16 00:00:00,103,universidad nacional de jujuy,bioquímica,jasmine serrano,christopher66@hotmail.com,female,aldea santa maria,3123
1598,2020-03-12 00:00:00,1961-10-08 00:00:00,61,universidad tecnológica nacional,licenciatura en psicología,stacey king,sanchezvictoria@yahoo.com,female,aldea santa maria,3123
1599,2019-11-20 00:00:00,2004-01-15 00:00:00,18,universidad nacional de jujuy,licenciatura en ciencias de la educación ,erica mahoney,odonnellsamantha@hotmail.com,female,carrizal norte,3433
1600,2020-01-07 00:00:00,1978-07-13 00:00:00,44,universidad tecnológica nacional,técnico para bioterios ,tiffany chen,cpage@yahoo.com,female,carrizal norte,3433
1601,2020-04-06 00:00:00,1916-08-24 00:00:00,106,universidad nacional de jujuy,farmacia,thomas griffin,john57@hotmail.com,male,carrizal norte,3433
1602,2019-10-24 00:00:00,1997-05-23 00:00:00,25,universidad tecnológica nacional,diseño industrial,adam alvarez,lisaadams@yahoo.com,male,carrizal norte,3433
1603,2019-10-31 00:00:00,1926-05-28 00:00:00,96,universidad tecnológica nacional,licenciatura en ciencias de la computación,david kaufman,sgibson@yahoo.com,male,carrizal norte,3433
1604,2020-03-11 00:00:00,1948-07-18 00:00:00,74,universidad tecnológica nacional,licenciatura en musicoterapia,jesse saunders,wrightbrian@hotmail.com,male,crispi,2441
1605,2020-01-26 00:00:00,1976-03-28 00:00:00,46,universidad nacional de jujuy,contador público ,megan nunez,harriselizabeth@yahoo.com,female,crispi,2441
1606,2020-05-26 00:00:00,1992-07-15 00:00:00,30,universidad tecnológica nacional,farmacia,dale irwin,maryadkins@gmail.com,male,crispi,2441
1607,2020-05-08 00:00:00,1977-03-11 00:00:00,45,universidad tecnológica nacional,contador público ,matthew romero,chaseshawna@hotmail.com,male,barrio carosio,6000
1608,2020-05-30 00:00:00,1949-12-10 00:00:00,72,universidad tecnológica nacional,licenciatura en ciencias antropológicas,tonya harris,armstrongvictoria@hotmail.com,female,barrio carosio,6000
1609,2020-03-17 00:00:00,1984-02-24 00:00:00,38,universidad tecnológica nacional,farmacia,jacob peterson,pamelawells@yahoo.com,male,barrio carosio,6000
1610,2020-07-08 00:00:00,1946-07-18 00:00:00,76,universidad tecnológica nacional,licenciatura en ciencias ambientales,cynthia harrison md,ikelley@yahoo.com,female,barrio carosio,6000
1611,2020-03-16 00:00:00,1936-10-22 00:00:00,86,universidad nacional de jujuy,licenciatura en kinesiología y fisiatría,samantha dillon,jonescharles@hotmail.com,female,barrio carosio,6000
1612,2019-11-10 00:00:00,1944-06-03 00:00:00,78,universidad nacional de jujuy,diseño de imagen y sonido,frank rivera,jenkinsjessica@hotmail.com,male,francisco alvarez,1746
1613,2019-11-20 00:00:00,1922-09-08 00:00:00,100,universidad nacional de jujuy,licenciatura en ciencias de la educación ,stephanie sosa,robinsonjennifer@yahoo.com,female,francisco alvarez,1746
1614,2020-02-27 00:00:00,1992-02-03 00:00:00,30,universidad nacional de jujuy,licenciatura en relaciones del trabajo ,michelle hill,ocummings@gmail.com,female,francisco alvarez,1746
1615,2020-06-05 00:00:00,1961-10-11 00:00:00,61,universidad tecnológica nacional,licenciatura en producción de bioimagenes,ruth nelson,joycemelissa@yahoo.com,female,bigand,2177
1616,2019-11-10 00:00:00,1997-07-07 00:00:00,25,universidad nacional de jujuy,licenciatura en terapia ocupacional,mrs. gina michael,salinasgregory@gmail.com,female,bigand,2177
1617,2020-02-04 00:00:00,1952-06-06 00:00:00,70,universidad tecnológica nacional,ingeniería en informática,robert peterson,kochoa@hotmail.com,male,bolivar,6550
1618,2019-11-11 00:00:00,1956-04-08 00:00:00,66,universidad tecnológica nacional,bioquímica,spencer young,jacobsmichele@gmail.com,male,bolivar,6550
1619,2019-10-05 00:00:00,1934-11-10 00:00:00,88,universidad tecnológica nacional,agronomía,leah maldonado,lisaferguson@yahoo.com,female,bolivar,6550
1620,2020-06-23 00:00:00,1998-06-18 00:00:00,24,universidad nacional de jujuy,ingeniería electrónica,summer nguyen,greencasey@hotmail.com,female,bolivar,6550
1621,2020-03-11 00:00:00,1916-03-17 00:00:00,106,universidad tecnológica nacional,licenciatura en ciencias geológicas,audrey willis,tfowler@yahoo.com,female,bolivar,6550
1622,2019-11-03 00:00:00,2004-03-30 00:00:00,18,universidad nacional de jujuy,licenciatura en ciencias de la educación ,yvonne duncan,lcarter@gmail.com,female,bolivar,6550
1623,2019-10-05 00:00:00,1913-03-23 00:00:00,109,universidad tecnológica nacional,medicina,anthony powers,wstanley@gmail.com,male,bolivar,6550
1624,2020-04-12 00:00:00,1989-11-22 00:00:00,32,universidad tecnológica nacional,licenciatura en ciencias antropológicas,robert anderson,sarah73@yahoo.com,male,barranquitas,5474
1625,2019-10-03 00:00:00,1984-08-23 00:00:00,38,universidad tecnológica nacional,arquitectura,kevin hughes md,justin12@hotmail.com,male,barranquitas,5474
1626,2020-02-15 00:00:00,1963-10-22 00:00:00,59,universidad tecnológica nacional,licenciatura en relaciones del trabajo ,amber wright,nking@gmail.com,female,barranquitas,5474
1627,2020-03-18 00:00:00,1929-01-09 00:00:00,93,universidad tecnológica nacional,ingeniería electrónica,sheena patterson,rowesusan@hotmail.com,female,barranquitas,5474
1628,2019-12-17 00:00:00,1963-07-15 00:00:00,59,universidad tecnológica nacional,diseño de imagen y sonido,hailey johnston,mthompson@gmail.com,female,balsa,6070
1629,2020-06-21 00:00:00,1948-01-06 00:00:00,74,universidad nacional de jujuy,ciencias veterinarias,aaron miller,kimberly02@hotmail.com,male,balsa,6070
1630,2020-04-30 00:00:00,1923-06-20 00:00:00,99,universidad nacional de jujuy,farmacia,jeff vazquez,george73@hotmail.com,male,balsa,6070
1631,2020-06-11 00:00:00,1911-08-15 00:00:00,111,universidad tecnológica nacional,licenciatura en administración ,carlos everett,fullerrobert@hotmail.com,male,balsa,6070
1632,2020-07-08 00:00:00,1940-11-18 00:00:00,82,universidad tecnológica nacional,licenciatura en ciencias antropológicas,nicole martin,tammiemcdowell@yahoo.com,female,balsa,6070
1633,2019-10-24 00:00:00,1981-09-08 00:00:00,41,universidad tecnológica nacional,licenciatura en artes,rebecca barker,kanemicheal@gmail.com,female,balsa,6070
1634,2020-01-21 00:00:00,1910-01-03 00:00:00,112,universidad nacional de jujuy,técnico para bioterios ,ronald hernandez,dominic99@hotmail.com,male,balsa,6070
1635,2019-11-10 00:00:00,1931-11-25 00:00:00,91,universidad nacional de jujuy,licenciatura en sociología ,greg martin,martinlynn@gmail.com,male,balsa,6070
1636,2019-10-21 00:00:00,1940-12-22 00:00:00,81,universidad nacional de jujuy,licenciatura en ciencias de la educación ,dr. anthony snyder,jaywilliams@hotmail.com,male,balsa,6070
1637,2020-05-14 00:00:00,1955-09-05 00:00:00,67,universidad nacional de jujuy,bioquímica,alyssa butler,dianejones@gmail.com,female,balsa,6070
1638,2019-11-27 00:00:00,1990-08-19 00:00:00,32,universidad nacional de jujuy,licenciatura en producción de bioimagenes,chelsea mcknight,bryandiaz@hotmail.com,female,colonia hardy,3592
1639,2019-11-10 00:00:00,1957-12-19 00:00:00,64,universidad tecnológica nacional,licenciatura en ciencias geológicas,brittany bailey,gabriel77@hotmail.com,female,colonia hardy,3592
1640,2019-11-12 00:00:00,1952-03-17 00:00:00,70,universidad tecnológica nacional,licenciatura en kinesiología y fisiatría,justin lee jr.,gregory54@gmail.com,male,colonia hardy,3592
1641,2020-07-14 00:00:00,2004-08-23 00:00:00,18,universidad nacional de jujuy,ciencias veterinarias,richard norris,john52@gmail.com,male,britos,2824
1642,2020-04-01 00:00:00,1949-06-15 00:00:00,73,universidad nacional de jujuy,licenciatura en ciencias antropológicas,robert campbell,omays@gmail.com,male,britos,2824
1643,2019-11-29 00:00:00,1950-11-24 00:00:00,72,universidad tecnológica nacional,farmacia,erin gonzales,manuel99@hotmail.com,female,britos,2824
1644,2020-05-20 00:00:00,1976-10-27 00:00:00,46,universidad nacional de jujuy,licenciatura en ciencias geológicas,john ayers,tammymahoney@yahoo.com,male,la ines,6100
1645,2020-04-13 00:00:00,1920-05-01 00:00:00,102,universidad tecnológica nacional,licenciatura en gestión de agroalimentos,lisa golden,hbrown@yahoo.com,female,la ines,6100
1646,2020-04-16 00:00:00,1928-08-19 00:00:00,94,universidad nacional de jujuy,licenciatura en kinesiología y fisiatría,caitlin stevens,heidiwong@yahoo.com,female,la ines,6100
1647,2019-12-31 00:00:00,1922-03-14 00:00:00,100,universidad nacional de jujuy,agronomía,edward martinez,john56@gmail.com,male,la eduvigis,3507
1648,2020-07-16 00:00:00,1952-11-25 00:00:00,70,universidad tecnológica nacional,licenciatura en ciencias biológicas,mrs. heather cook md,sevans@gmail.com,female,la eduvigis,3507
1649,2019-11-06 00:00:00,1953-03-08 00:00:00,69,universidad nacional de jujuy,ingeniería mecánica,sara friedman,mmartin@yahoo.com,female,la eduvigis,3507
1650,2020-02-09 00:00:00,1967-11-08 00:00:00,55,universidad nacional de jujuy,licenciatura en ciencias de la educación ,sandra smith,jasonsteele@hotmail.com,female,agua de diaz,5545
1651,2019-11-03 00:00:00,1935-09-19 00:00:00,87,universidad tecnológica nacional,diseño industrial,william carroll,gary78@yahoo.com,male,agua de diaz,5545
1652,2019-11-29 00:00:00,1940-07-17 00:00:00,82,universidad tecnológica nacional,medicina,curtis gonzalez,phillipwagner@hotmail.com,male,agua de diaz,5545
1653,2020-07-06 00:00:00,1918-12-10 00:00:00,103,universidad tecnológica nacional,licenciatura en ciencias biológicas,randy gonzales,ghensley@yahoo.com,male,agua de diaz,5545
1654,2020-03-05 00:00:00,1989-02-25 00:00:00,33,universidad nacional de jujuy,licenciatura en ciencia y tecnología de alimentos,pamela armstrong,youngaustin@gmail.com,female,agua de diaz,5545
1655,2019-10-09 00:00:00,1937-02-06 00:00:00,85,universidad tecnológica nacional,licenciatura en psicología,rebecca johnson,mjohnson@yahoo.com,female,agua de diaz,5545
1656,2020-01-19 00:00:00,1966-08-08 00:00:00,56,universidad tecnológica nacional,diseño industrial,stacy washington,adamspaula@yahoo.com,female,lavalle,5343
1657,2020-03-23 00:00:00,1951-11-09 00:00:00,71,universidad nacional de jujuy,farmacia,samuel barnes,lisa05@yahoo.com,male,lavalle,5343
1658,2020-03-08 00:00:00,1969-11-18 00:00:00,53,universidad tecnológica nacional,licenciatura en producción de bioimagenes,rose zimmerman,michaelwright@yahoo.com,female,lavalle,5343
1659,2020-02-16 00:00:00,1998-11-05 00:00:00,24,universidad nacional de jujuy,arquitectura,jessica tyler,donaldtownsend@yahoo.com,female,lavalle,5343
1660,2020-01-12 00:00:00,1929-07-17 00:00:00,93,universidad tecnológica nacional,licenciatura en gestión de agroalimentos,allison davis,richpeter@yahoo.com,female,lavalle,5343
1661,2020-04-22 00:00:00,1950-01-17 00:00:00,72,universidad tecnológica nacional,licenciatura en ciencias de la educación ,robert sawyer,markmorgan@hotmail.com,male,lavalle,5343
1662,2020-06-30 00:00:00,1968-03-27 00:00:00,54,universidad tecnológica nacional,medicina,christopher clark,brownian@gmail.com,male,lavalle,5343
1663,2020-01-16 00:00:00,1979-10-15 00:00:00,43,universidad tecnológica nacional,ingeniería mecánica,danielle blankenship,garzamary@gmail.com,female,lavalle,5343
1664,2020-03-09 00:00:00,1995-07-28 00:00:00,27,universidad tecnológica nacional,medicina,travis joseph,johnstevens@hotmail.com,male,estacion lago epecuen,6431
1665,2020-04-03 00:00:00,1968-12-19 00:00:00,53,universidad nacional de jujuy,licenciatura en administración ,bonnie turner,smithcaitlyn@hotmail.com,female,estacion lago epecuen,6431
1666,2020-06-23 00:00:00,1920-05-04 00:00:00,102,universidad nacional de jujuy,licenciatura en ciencia y tecnología de alimentos,patricia mitchell,wilsondaniel@hotmail.com,female,estacion lago epecuen,6431
1667,2020-07-27 00:00:00,1998-03-26 00:00:00,24,universidad nacional de jujuy,ingeniería en informática,maurice mitchell,megan01@hotmail.com,male,estacion lago epecuen,6431
1668,2020-04-06 00:00:00,1994-01-31 00:00:00,28,universidad nacional de jujuy,arquitectura,stephanie king,kingnicholas@gmail.com,female,estacion lago epecuen,6431
1669,2019-10-07 00:00:00,1961-09-30 00:00:00,61,universidad tecnológica nacional,licenciatura en ciencias biológicas,don valdez,troy74@yahoo.com,male,estacion lago epecuen,6431
1670,2020-04-02 00:00:00,1953-09-09 00:00:00,69,universidad nacional de jujuy,licenciatura en artes,william thompson,briandudley@yahoo.com,male,cañada de las ovejas,3267
1671,2019-11-22 00:00:00,1987-10-13 00:00:00,35,universidad tecnológica nacional,licenciatura en ciencias geológicas,joseph andrews,toddtran@hotmail.com,male,cañada de las ovejas,3267
1672,2020-02-12 00:00:00,1969-10-19 00:00:00,53,universidad nacional de jujuy,licenciatura en artes,corey cain,ibrown@yahoo.com,male,cañada de las ovejas,3267
1673,2019-12-05 00:00:00,1999-10-10 00:00:00,23,universidad tecnológica nacional,arquitectura,natalie carpenter,rhodesjennifer@gmail.com,female,cañada de las ovejas,3267
1674,2020-02-24 00:00:00,1929-09-06 00:00:00,93,universidad nacional de jujuy,ingeniería electrónica,zachary peck,delacruzkrista@gmail.com,male,cañada de las ovejas,3267
1675,2020-05-31 00:00:00,1939-07-04 00:00:00,83,universidad tecnológica nacional,ingeniería en informática,benjamin weeks,christophercarr@yahoo.com,male,cañada de las ovejas,3267
1676,2020-06-09 00:00:00,1956-09-02 00:00:00,66,universidad nacional de jujuy,actuario ,steven morris,lshea@hotmail.com,male,cañada de las ovejas,3267
1677,2019-10-23 00:00:00,1922-04-22 00:00:00,100,universidad nacional de jujuy,licenciatura en musicoterapia,denise perez,mackenzie08@yahoo.com,female,cañada de las ovejas,3267
1678,2020-05-15 00:00:00,1938-08-23 00:00:00,84,universidad nacional de jujuy,licenciatura en ciencias geológicas,mason cook,klee@gmail.com,male,colonia cunci,3382
1679,2020-03-31 00:00:00,1938-02-18 00:00:00,84,universidad tecnológica nacional,diseño de imagen y sonido,jacob colon,xweber@yahoo.com,male,colonia cunci,3382
1680,2020-03-23 00:00:00,1937-07-18 00:00:00,85,universidad nacional de jujuy,licenciatura en ciencia y tecnología de alimentos,franklin lewis,codydelgado@yahoo.com,male,colonia cunci,3382
1681,2020-01-24 00:00:00,1958-12-24 00:00:00,63,universidad nacional de jujuy,ingeniería en informática,dillon foster,bhatfield@gmail.com,male,colonia cunci,3382
1682,2019-12-04 00:00:00,1957-11-12 00:00:00,65,universidad tecnológica nacional,diseño de imagen y sonido,paul koch,dianedavis@yahoo.com,male,colonia cunci,3382
1683,2020-01-08 00:00:00,1907-09-11 00:00:00,115,universidad tecnológica nacional,medicina,john hanna,jasmineflores@yahoo.com,male,colonia cunci,3382
1684,2020-03-30 00:00:00,1925-10-17 00:00:00,97,universidad tecnológica nacional,licenciatura en relaciones del trabajo ,deanna taylor,donaldkemp@hotmail.com,female,barker,7005
1685,2019-11-27 00:00:00,1908-04-14 00:00:00,114,universidad tecnológica nacional,licenciatura en ciencias ambientales,samuel ramirez,msutton@yahoo.com,male,libertad,1716
1686,2020-03-29 00:00:00,1927-06-24 00:00:00,95,universidad tecnológica nacional,contador público ,christine allen,david19@gmail.com,female,libertad,1716
1687,2020-06-21 00:00:00,1950-12-02 00:00:00,71,universidad nacional de jujuy,licenciatura en ciencias de la educación ,caleb wood dvm,daniel49@gmail.com,male,libertad,1716
1688,2020-06-21 00:00:00,1988-02-11 00:00:00,34,universidad nacional de jujuy,licenciatura en sociología ,courtney johnson,pattersontina@gmail.com,female,libertad,1716
1689,2020-01-25 00:00:00,1936-08-15 00:00:00,86,universidad nacional de jujuy,licenciatura en ciencia política ,margaret robertson,johnburgess@yahoo.com,female,libertad,1716
1690,2020-06-02 00:00:00,1982-12-30 00:00:00,39,universidad nacional de jujuy,agronomía,hannah hernandez,omartinez@hotmail.com,female,libertad,1716
1691,2020-03-10 00:00:00,1908-12-14 00:00:00,113,universidad nacional de jujuy,licenciatura en ciencia y tecnología de alimentos,jack wiggins,angela58@hotmail.com,male,la gama,2615
1692,2020-03-30 00:00:00,1929-05-14 00:00:00,93,universidad nacional de jujuy,licenciatura en sociología ,brittany sanders,haroldpearson@gmail.com,female,la gama,2615
1693,2020-06-25 00:00:00,1937-02-22 00:00:00,85,universidad nacional de jujuy,licenciatura en ciencias biológicas,brandon crosby,irivera@yahoo.com,male,la gama,2615
1694,2019-10-05 00:00:00,1975-08-07 00:00:00,47,universidad tecnológica nacional,diseño de imagen y sonido,alexandria davis,williammcgrath@gmail.com,female,hurlingham,1686
1695,2019-10-31 00:00:00,1950-07-08 00:00:00,72,universidad tecnológica nacional,ingeniería electrónica,crystal boyd,mcfarlanddanielle@gmail.com,female,hurlingham,1686
1696,2020-07-31 00:00:00,1946-11-08 00:00:00,76,universidad tecnológica nacional,licenciatura en administración ,daniel morales,fitzgeraldbrittany@gmail.com,male,hurlingham,1686
1697,2019-11-02 00:00:00,1948-02-04 00:00:00,74,universidad nacional de jujuy,licenciatura en ciencias antropológicas,andrew moore,mgoodman@yahoo.com,male,hurlingham,1686
1698,2020-06-11 00:00:00,1955-02-05 00:00:00,67,universidad nacional de jujuy,licenciatura en kinesiología y fisiatría,amy thomas,mirandaallison@gmail.com,female,hurlingham,1686
1699,2020-03-21 00:00:00,1967-03-10 00:00:00,55,universidad tecnológica nacional,licenciatura en ciencia política ,sara davila,mikaylanichols@hotmail.com,female,hurlingham,1686
1700,2020-01-09 00:00:00,1959-08-14 00:00:00,63,universidad tecnológica nacional,agronomía,alexander sullivan,cunninghamsarah@gmail.com,male,hurlingham,1686
1701,2020-04-21 00:00:00,1920-01-12 00:00:00,102,universidad tecnológica nacional,licenciatura en ciencias ambientales,denise richardson,andrew84@hotmail.com,female,campo botto,2345
1702,2020-07-31 00:00:00,1929-01-13 00:00:00,93,universidad tecnológica nacional,ciencias veterinarias,gregory macdonald,joshua88@hotmail.com,male,campo botto,2345
1703,2020-06-04 00:00:00,1988-06-02 00:00:00,34,universidad tecnológica nacional,licenciatura en gestión de agroalimentos,karen carter,jenniferthomas@hotmail.com,female,campo botto,2345
1704,2019-11-06 00:00:00,1922-01-27 00:00:00,100,universidad tecnológica nacional,licenciatura en kinesiología y fisiatría,olivia olsen,zball@gmail.com,female,campo botto,2345
1705,2020-07-18 00:00:00,2004-01-03 00:00:00,18,universidad tecnológica nacional,licenciatura en ciencias biológicas,james manning,maxgomez@gmail.com,male,campo botto,2345
1706,2020-05-28 00:00:00,1976-09-22 00:00:00,46,universidad tecnológica nacional,licenciatura en ciencias de la educación ,paul burgess,michael58@yahoo.com,male,campo botto,2345
1707,2019-12-23 00:00:00,2000-02-24 00:00:00,22,universidad nacional de jujuy,licenciatura en ciencias geológicas,shawna kim,pamela96@yahoo.com,female,el carmen,4128
1708,2020-06-08 00:00:00,1920-10-05 00:00:00,102,universidad nacional de jujuy,licenciatura en ciencia y tecnología de alimentos,connie jones,stanleyacosta@gmail.com,female,el carmen,4128
1709,2020-03-07 00:00:00,1938-12-04 00:00:00,84,universidad nacional de jujuy,licenciatura en relaciones del trabajo ,robert parrish,ischwartz@yahoo.com,male,el carmen,4128
1710,2019-11-27 00:00:00,1943-05-12 00:00:00,79,universidad nacional de jujuy,ingeniería mecánica,edward andrews,davidhughes@yahoo.com,male,el carmen,4128
1711,2020-04-16 00:00:00,1983-03-27 00:00:00,39,universidad tecnológica nacional,licenciatura en planificación y diseño del paisaje,teresa hampton,timothy57@gmail.com,female,comandante granville,5736
1712,2020-01-31 00:00:00,1917-10-25 00:00:00,105,universidad nacional de jujuy,licenciatura en gestión de agroalimentos,joshua duran,davisdanny@yahoo.com,male,comandante granville,5736
1713,2020-02-11 00:00:00,1926-07-04 00:00:00,96,universidad tecnológica nacional,licenciatura en ciencias ambientales,robert krueger,jamesnathan@hotmail.com,male,comandante granville,5736
1714,2020-04-19 00:00:00,1975-07-26 00:00:00,47,universidad tecnológica nacional,ingeniería electrónica,joseph white,michael16@yahoo.com,male,alto el puesto,4159
1715,2019-11-10 00:00:00,1981-03-13 00:00:00,41,universidad nacional de jujuy,medicina,jonathan figueroa,tracymartin@yahoo.com,male,alto el puesto,4159
1716,2020-02-02 00:00:00,1969-09-18 00:00:00,53,universidad tecnológica nacional,licenciatura en administración ,ronald parker,nelsonjorge@hotmail.com,male,alto el puesto,4159
1717,2019-12-17 00:00:00,1959-03-12 00:00:00,63,universidad tecnológica nacional,medicina,amy carr,rebecca34@yahoo.com,female,alto el puesto,4159
1718,2020-06-15 00:00:00,1959-07-02 00:00:00,63,universidad tecnológica nacional,licenciatura en gestión de agroalimentos,eric hall,dpollard@gmail.com,male,el dia,6241
1719,2020-07-05 00:00:00,1910-01-24 00:00:00,112,universidad tecnológica nacional,ciencias veterinarias,mark robertson,brenda25@gmail.com,male,el dia,6241
1720,2020-07-01 00:00:00,1993-08-27 00:00:00,29,universidad tecnológica nacional,licenciatura en ciencias de la computación,daniel young,williamswilliam@gmail.com,male,barro negro,4718
1721,2019-10-21 00:00:00,1926-05-24 00:00:00,96,universidad tecnológica nacional,ciencias veterinarias,danielle dunlap,castilloemily@hotmail.com,female,barro negro,4718
1722,2019-10-02 00:00:00,1978-12-13 00:00:00,43,universidad tecnológica nacional,diseño de imagen y sonido,larry little,kingrichard@gmail.com,male,barro negro,4718
1723,2020-04-17 00:00:00,1968-12-19 00:00:00,53,universidad nacional de jujuy,licenciatura en musicoterapia,debra flores,cgordon@yahoo.com,female,barro negro,4718
1724,2019-11-28 00:00:00,1952-01-03 00:00:00,70,universidad tecnológica nacional,licenciatura en ciencia política ,briana berry,claire61@hotmail.com,female,barro negro,4718
1725,2020-02-14 00:00:00,1947-04-19 00:00:00,75,universidad tecnológica nacional,agronomía,jody christian,marshalljacob@gmail.com,female,barro negro,4718
1726,2020-03-20 00:00:00,1913-09-22 00:00:00,109,universidad nacional de jujuy,licenciatura en artes,thomas ramirez,wshannon@yahoo.com,male,barro negro,4718
1727,2020-04-17 00:00:00,1934-03-30 00:00:00,88,universidad tecnológica nacional,ingeniería en informática,nancy bowman,candice02@hotmail.com,female,copacabana,2919
1728,2019-12-17 00:00:00,1922-05-16 00:00:00,100,universidad tecnológica nacional,licenciatura en artes,michael nguyen,qmosley@hotmail.com,male,copacabana,2919
1729,2019-10-23 00:00:00,1973-06-04 00:00:00,49,universidad nacional de jujuy,ingeniería mecánica,nicole jackson,jacobsondarryl@yahoo.com,female,copacabana,2919
1730,2020-01-30 00:00:00,1967-03-06 00:00:00,55,universidad tecnológica nacional,licenciatura en ciencias geológicas,nicole young,wilsonstephen@gmail.com,female,copacabana,2919
1731,2019-12-05 00:00:00,1932-11-02 00:00:00,90,universidad tecnológica nacional,licenciatura en ciencias de la computación,cynthia gonzales,adamsdeborah@gmail.com,female,copacabana,2919
1732,2019-12-17 00:00:00,1917-11-17 00:00:00,105,universidad nacional de jujuy,licenciatura en ciencias de la educación ,danielle gutierrez,savannahstafford@gmail.com,female,copacabana,2919
1733,2020-06-14 00:00:00,1959-09-23 00:00:00,63,universidad tecnológica nacional,licenciatura en ciencias antropológicas,cassandra taylor,sonialong@yahoo.com,female,copacabana,2919
1734,2019-12-04 00:00:00,1955-07-24 00:00:00,67,universidad nacional de jujuy,ingeniería en informática,roger mcdaniel,benjamin47@hotmail.com,male,copacabana,2919
1735,2020-02-04 00:00:00,1951-09-15 00:00:00,71,universidad nacional de jujuy,licenciatura en ciencias biológicas,teresa oliver,richardburch@gmail.com,female,copacabana,2919
1736,2019-11-03 00:00:00,1962-11-30 00:00:00,59,universidad nacional de jujuy,licenciatura en musicoterapia,whitney espinoza,shannon10@yahoo.com,female,la salada,1774
1737,2020-04-14 00:00:00,1954-04-29 00:00:00,68,universidad nacional de jujuy,licenciatura en psicología,mary james,amy80@hotmail.com,female,la salada,1774
1738,2020-07-19 00:00:00,1925-07-17 00:00:00,97,universidad tecnológica nacional,bioquímica,eric ellis,brianhall@hotmail.com,male,la salada,1774
1739,2020-01-05 00:00:00,1981-09-05 00:00:00,41,universidad tecnológica nacional,bioquímica,david richards,jordanantonio@hotmail.com,male,la salada,1774
1740,2020-01-18 00:00:00,1998-10-26 00:00:00,24,universidad tecnológica nacional,licenciatura en ciencias de la educación ,kyle sherman,moranmary@yahoo.com,male,barrio 1 de mayo,1814
1741,2020-06-16 00:00:00,1957-03-06 00:00:00,65,universidad tecnológica nacional,licenciatura en psicología,cheryl cummings,gabrielle93@gmail.com,female,barrio 1 de mayo,1814
1742,2020-07-24 00:00:00,1974-03-11 00:00:00,48,universidad tecnológica nacional,licenciatura en ciencias ambientales,teresa ellis,bthomas@gmail.com,female,barrio 1 de mayo,1814
1743,2020-05-01 00:00:00,1974-10-26 00:00:00,48,universidad nacional de jujuy,licenciatura en ciencia política ,jennifer hernandez,fjohnson@yahoo.com,female,barrio 1 de mayo,1814
1744,2020-01-07 00:00:00,1943-01-31 00:00:00,79,universidad nacional de jujuy,licenciatura en ciencias biológicas,vanessa carter,brandoncarson@hotmail.com,female,barrio 1 de mayo,1814
1745,2020-03-10 00:00:00,2000-02-28 00:00:00,22,universidad tecnológica nacional,ingeniería mecánica,nathan atkins,parkerandres@gmail.com,male,barrio 1 de mayo,1814
1746,2019-10-13 00:00:00,1966-09-06 00:00:00,56,universidad tecnológica nacional,licenciatura en ciencias biológicas,shelly bell,derek77@yahoo.com,female,barrio 1 de mayo,1814
1747,2020-03-19 00:00:00,1954-11-15 00:00:00,68,universidad nacional de jujuy,licenciatura en ciencias de la educación ,cindy johnson,wrice@hotmail.com,female,barrio 1 de mayo,1814
1748,2019-11-18 00:00:00,1932-12-23 00:00:00,89,universidad nacional de jujuy,licenciatura en ciencias geológicas,tyler medina,fwilliams@hotmail.com,male,barrio 1 de mayo,1814
1749,2020-01-14 00:00:00,1938-04-08 00:00:00,84,universidad tecnológica nacional,agronomía,susan ruiz,gregorymorgan@gmail.com,female,barrio 1 de mayo,1814
1750,2019-10-02 00:00:00,1988-07-15 00:00:00,34,universidad tecnológica nacional,licenciatura en administración ,john diaz,trevor18@yahoo.com,male,manuel b gonnet,1897
1751,2019-11-28 00:00:00,1982-01-04 00:00:00,40,universidad tecnológica nacional,licenciatura en ciencias ambientales,kristopher foster,wpowell@yahoo.com,male,manuel b gonnet,1897
1752,2019-11-11 00:00:00,1946-02-11 00:00:00,76,universidad nacional de jujuy,licenciatura en ciencias antropológicas,sharon williams md,amy84@hotmail.com,female,manuel b gonnet,1897
1753,2020-07-02 00:00:00,1907-04-21 00:00:00,115,universidad tecnológica nacional,ingeniería electrónica,jessica smith,cartertravis@yahoo.com,female,manuel b gonnet,1897
1754,2019-10-11 00:00:00,1994-11-06 00:00:00,28,universidad tecnológica nacional,licenciatura en kinesiología y fisiatría,christopher massey,freemandavid@gmail.com,male,manuel b gonnet,1897
1755,2020-06-22 00:00:00,1907-03-11 00:00:00,115,universidad nacional de jujuy,actuario ,george byrd,jacobhowell@yahoo.com,male,carbometal,5505
1756,2020-03-23 00:00:00,1927-06-19 00:00:00,95,universidad nacional de jujuy,licenciatura en ciencias de la educación ,caitlyn baldwin,smalone@hotmail.com,female,carbometal,5505
