,university,career,inscription_date,last_name,gender,fecha_nacimiento,age,location,email
475,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_MUSICOTERAPIA,2020-12-07,JOSEPH_NORTON,M,09-Aug-21,,COLONIA_TACURALES,MELISSAGIBSON@HOTMAIL.COM
476,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_MUSICOTERAPIA,2020-10-22,RITA_MORGAN,F,31-Jul-18,,VALLE_HONDO,KATHYGARCIA@YAHOO.COM
477,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,INGENIERÍA_ELECTRÓNICA,2021-01-17,JAMES_TORRES,M,04-Aug-48,,KILOMETRO_47,STANLEYPARKS@YAHOO.COM
478,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIAS_DE_LA_COMPUTACIÓN,2020-11-24,LARRY_THOMAS,M,02-Jan-06,,ALONGO,HILLDONNA@HOTMAIL.COM
479,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_PRODUCCIÓN_DE_BIOIMAGENES,2020-12-12,AUSTIN_CURTIS,M,31-Dec-84,,CHOCORI,KELLYWALTERS@HOTMAIL.COM
480,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIAS_DE_LA_EDUCACIÓN_,2020-12-26,TYLER_WARD,M,16-Nov-25,,ASCENCION,FINLEYBRITTNEY@GMAIL.COM
481,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_GESTIÓN_DE_AGROALIMENTOS,2020-09-13,ELIZABETH_JOHNSTON,F,04-Aug-33,,ABIPONES,MEGANMYERS@YAHOO.COM
482,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,ARQUITECTURA,2020-09-05,SAMANTHA_PEREZ,F,05-Jan-24,,ALCARAZ_SUD,LUCASANDREA@YAHOO.COM
483,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIAS_GEOLÓGICAS,2020-09-12,KAREN_WALLACE,F,12-Dec-99,,VICENTE_LOPEZ,JENNIFER41@YAHOO.COM
484,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_TERAPIA_OCUPACIONAL,2020-10-31,TAYLOR_WILLIS,F,26-Nov-19,,BLAQUIER,ROBINSONDANNY@YAHOO.COM
485,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_PSICOLOGÍA,2021-01-03,ERIC_MARTINEZ,M,11-Apr-68,,ABRA_DEL_TAFI,ADRIENNE63@HOTMAIL.COM
486,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_PSICOLOGÍA,2021-01-30,ANA_HOLT,F,29-Jan-14,,CARAPACHAY,ALANCROSS@HOTMAIL.COM
487,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,ACTUARIO_,2020-09-03,MICHAEL_BALDWIN,M,16-Jan-68,,AGUADA,ALYSSABENSON@HOTMAIL.COM
488,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIA_Y_TECNOLOGÍA_DE_ALIMENTOS,2021-01-19,SEAN_FAULKNER,M,10-Apr-47,,ALDEA_SAN_ANTONIO,AGONZALEZ@HOTMAIL.COM
489,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,INGENIERÍA_EN_INFORMÁTICA,2020-12-14,JOSEPH_BENNETT,M,29-Oct-95,,ALTO_RIO_PICO,ROBERTWILKERSON@HOTMAIL.COM
490,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_GESTIÓN_DE_AGROALIMENTOS,2020-09-11,SARAH_KIRK,F,26-Mar-00,,CAÑADON_DE_LAS_VACAS,JESSICAPHILLIPS@YAHOO.COM
491,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIA_POLÍTICA_,2020-12-25,AMANDA_PHILLIPS,F,02-Jan-08,,GERLI,JENNIFERPARKER@HOTMAIL.COM
492,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIA_POLÍTICA_,2020-12-03,DAVID_PECK,M,30-Jun-25,,FRIGORIFICO_CAP,JEFFREYPOWELL@GMAIL.COM
493,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_PRODUCCIÓN_DE_BIOIMAGENES,2020-11-15,STEVEN_BERG,M,16-Oct-39,,BERRETTA,ANTHONYGRAY@HOTMAIL.COM
494,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_GESTIÓN_DE_AGROALIMENTOS,2020-12-29,MATTHEW_MARTIN,M,14-Aug-42,,ALTO_DEL_SALADILLO,DSMITH@HOTMAIL.COM
495,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIAS_GEOLÓGICAS,2020-12-01,CHARLES_HURST,M,29-Mar-91,,COLONIA_BERRO,JUDITHGILBERT@GMAIL.COM
496,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_SOCIOLOGÍA_,2020-11-14,JERRY_HOWARD,M,04-Jan-98,,ARROYO_CASCO,COURTNEY36@HOTMAIL.COM
497,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_KINESIOLOGÍA_Y_FISIATRÍA,2020-10-04,ADAM_CARRILLO,M,03-Jun-84,,ESTANCIA_SANTA_CATALINA,ALVINSCOTT@YAHOO.COM
498,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIAS_ANTROPOLÓGICAS,2021-01-23,HUNTER_SHAFFER,M,26-Dec-39,,ARBOLEDA,NSKINNER@HOTMAIL.COM
499,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,CONTADOR_PÚBLICO_,2020-09-06,WAYNE_SMITH,M,13-Sep-72,,AGUA_BLANCA,LINDA67@YAHOO.COM
500,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,CIENCIAS_VETERINARIAS,2020-10-13,MATTHEW_WELLS,M,02-Oct-80,,DOMSELAAR,PMENDEZ@HOTMAIL.COM
501,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIA_POLÍTICA_,2020-11-10,DANIELLE_DEAN,F,18-May-89,,LA_PRIMAVERA,GOODMANDAVID@HOTMAIL.COM
502,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_ARTES,2020-11-20,ALEX_NELSON,M,14-Oct-30,,LA_QUERENCIA,LARSONDANIEL@GMAIL.COM
503,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,CONTADOR_PÚBLICO_,2020-11-07,EDWARD_GUZMAN,M,28-Jul-85,,ALDEA_APELEG,UMURPHY@YAHOO.COM
504,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,CONTADOR_PÚBLICO_,2020-11-02,JAMES_KING,M,24-Jun-72,,28_DE_NOVIEMBRE,HTHOMPSON@YAHOO.COM
505,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,INGENIERÍA_EN_INFORMÁTICA,2020-12-23,DIANE_LOPEZ,F,23-Mar-52,,COLONIA_ABORIGEN,DYLAN69@HOTMAIL.COM
506,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_PRODUCCIÓN_DE_BIOIMAGENES,2020-11-21,JESSICA_STEIN,F,21-Apr-19,,AGUA_SEBALLE,PARKERTARA@GMAIL.COM
507,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIA_POLÍTICA_,2021-02-01,RANDALL_BARKER,M,09-Jul-20,,FRANCISCO_MADERO,DENNISJASON@GMAIL.COM
508,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIAS_GEOLÓGICAS,2021-01-04,MADISON_MCGUIRE,F,09-Mar-41,,ACOSTILLA,DAVIDWYATT@HOTMAIL.COM
509,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_ADMINISTRACIÓN_,2020-12-27,JAMES_PHILLIPS,M,13-Sep-31,,CABI_MONDA,HUGHESJESSE@HOTMAIL.COM
510,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIAS_DE_LA_COMPUTACIÓN,2020-09-05,RICARDO_INGRAM,M,28-Dec-05,,CANDIOTI,VERONICAEVANS@HOTMAIL.COM
511,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,TÉCNICO_PARA_BIOTERIOS_,2021-01-12,TIMOTHY_GLASS,M,09-Jul-32,,PASO_DEL_REY,DAVISSUSAN@YAHOO.COM
512,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIAS_BIOLÓGICAS,2021-01-05,RANDY_PAUL,M,06-Dec-29,,ALPACHIRI,LUIS55@GMAIL.COM
513,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_KINESIOLOGÍA_Y_FISIATRÍA,2020-12-15,THOMAS_WHITE,M,07-Jun-68,,AGUA_DE_LA_PIEDRA,ANDREW14@YAHOO.COM
514,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_GESTIÓN_DE_AGROALIMENTOS,2021-01-09,BRANDI_LESTER,F,09-Nov-73,,BREA_CHIMPANA,DTUCKER@HOTMAIL.COM
515,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIAS_DE_LA_COMPUTACIÓN,2020-10-22,MICHAEL_BYRD,M,31-Dec-19,,CAMPANA,YADAMS@GMAIL.COM
516,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,INGENIERÍA_EN_INFORMÁTICA,2020-09-29,SHANNON_KNIGHT,F,09-Dec-13,,ALFEREZ_SAN_MARTIN,LYNNGONZALEZ@HOTMAIL.COM
517,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,INGENIERÍA_ELECTRÓNICA,2020-09-14,KENNETH_HERNANDEZ,M,04-Feb-22,,COLONIA_CORONEL_DORREGO,COXGABRIELLE@HOTMAIL.COM
518,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIAS_BIOLÓGICAS,2020-11-26,THOMAS_LEE,M,28-Feb-21,,KILOMETRO_47,KMASSEY@YAHOO.COM
519,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_ARTES,2021-01-17,MR._MICHAEL_SMITH,M,27-Jun-50,,ALTO_LAS_LECHUZAS,KHERNANDEZ@YAHOO.COM
520,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_KINESIOLOGÍA_Y_FISIATRÍA,2020-10-01,LAURA_WILLIAMS,F,20-Nov-09,,PAGANCILLO,SANFORDHEATHER@YAHOO.COM
521,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_ADMINISTRACIÓN_,2020-09-19,DAVID_STEWART,M,15-Jun-08,,SAN_CLEMENTE_DEL_TUYU,LEESTEPHANIE@YAHOO.COM
522,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,TÉCNICO_PARA_BIOTERIOS_,2020-10-21,JASON_BENSON,M,09-Mar-71,,PILAR,LAWRENCECABRERA@YAHOO.COM
523,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_ARTES,2020-12-14,GUY_SMITH,M,05-Aug-28,,23_DE_AGOSTO,CAMPBELLROBERT@GMAIL.COM
524,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_ADMINISTRACIÓN_,2020-12-28,HANNAH_SUAREZ,F,04-Feb-95,,APEADERO_LAS_CHIMBAS,KJOHNSON@GMAIL.COM
525,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,INGENIERÍA_MECÁNICA,2020-10-16,DAVID_PATTERSON,M,11-Jun-38,,BELLA_VISTA,XPEREZ@HOTMAIL.COM
526,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,CONTADOR_PÚBLICO_,2020-10-30,JOSEPH_WARD,M,22-Apr-71,,CAPILLA_GUADALUPE_NORTE,JJOHNSON@HOTMAIL.COM
527,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,AGRONOMÍA,2021-01-12,BILL_MARTINEZ,M,29-Jan-59,,BALNEARIO_OCEANO,BRENDAMILLER@GMAIL.COM
528,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,BIOQUÍMICA,2020-09-06,CHRISTOPHER_JACOBS,M,09-Jun-27,,VILLA_DE_MAYO,OCRUZ@GMAIL.COM
529,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIAS_BIOLÓGICAS,2020-12-06,SERGIO_MORGAN,M,12-Feb-06,,ALTO_LOS_CARDALES,MARY78@YAHOO.COM
530,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,INGENIERÍA_ELECTRÓNICA,2021-01-23,PATRICIA_WILKINS,F,29-Apr-36,,ALBIGASTA,WGRAHAM@HOTMAIL.COM
531,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_PSICOLOGÍA,2021-01-11,ELIZABETH_FITZGERALD,F,22-Sep-26,,EL_SOMBRERITO,CRYSTAL53@HOTMAIL.COM
532,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_PSICOLOGÍA,2020-10-26,ANGELA_FREDERICK,F,24-Jun-25,,BARADERO,CONNORWILLIAMS@HOTMAIL.COM
533,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,INGENIERÍA_MECÁNICA,2021-01-31,JOSEPH_REYES,M,03-Jun-13,,GENERAL_RODRIGUEZ,PETER12@GMAIL.COM
534,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_RELACIONES_DEL_TRABAJO_,2020-09-17,THOMAS_PHILLIPS,M,13-Nov-88,,ALTO_DE_LAS_ARAÑAS,MARCTAYLOR@YAHOO.COM
535,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,ACTUARIO_,2020-11-26,ADRIAN_MILLER,M,20-Mar-42,,CARILO,JOHNCRUZ@HOTMAIL.COM
536,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,DISEÑO_DE_IMAGEN_Y_SONIDO,2020-10-19,ANDREW_ELLIOTT,M,11-Oct-04,,BERISSO,WMCDOWELL@HOTMAIL.COM
537,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIAS_AMBIENTALES,2020-12-13,EMILY_GONZALEZ,F,04-Mar-09,,COLONIA_LAS_YESCAS,COXSARA@GMAIL.COM
538,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,MEDICINA,2020-12-18,ANDRE_CHAMBERS,M,29-Sep-15,,CAPITAN_SOLARI,MEGAN71@HOTMAIL.COM
539,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,ACTUARIO_,2021-01-07,BRITTANY_GIBSON,F,16-Jul-25,,ITUZAINGO,ACEVEDOJASMINE@HOTMAIL.COM
540,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,MEDICINA,2020-09-17,MORGAN_PEARSON,F,24-Mar-33,,ARROYO_QUILLA,PATRICKANDERSON@HOTMAIL.COM
541,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_GESTIÓN_DE_AGROALIMENTOS,2020-09-02,ASHLEY_GILL,F,29-May-08,,ARROYO_CAHUNCO,KATIE02@HOTMAIL.COM
542,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_ADMINISTRACIÓN_,2020-10-01,CARMEN_ROSALES,F,23-Nov-11,,CORONEL_CHARLONE,MEGANLEWIS@YAHOO.COM
543,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_PSICOLOGÍA,2020-12-05,DAVID_HARMON,M,10-Jul-69,,ARROYO_CEIBO,ZBELL@GMAIL.COM
544,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,TÉCNICO_PARA_BIOTERIOS_,2021-01-05,ASHLEY_CURTIS,F,29-May-60,,ARTURO_SEGUI,TWATSON@YAHOO.COM
545,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,INGENIERÍA_ELECTRÓNICA,2020-12-30,ASHLEY_MURPHY,F,27-Jun-89,,PILAR,DONALDMORGAN@YAHOO.COM
546,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_SOCIOLOGÍA_,2020-11-01,MIGUEL_GONZALES,M,22-Apr-17,,AGUADITA,LCAREY@HOTMAIL.COM
547,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIAS_AMBIENTALES,2020-12-07,CHRISTINE_GONZALEZ,F,05-Aug-25,,ARROYO_GRANDE,ALEJANDROPOWELL@GMAIL.COM
548,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,CIENCIAS_VETERINARIAS,2020-10-22,SHERRI_IBARRA,F,17-Aug-13,,KILOMETRO_77,BRANDON06@YAHOO.COM
549,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_GESTIÓN_DE_AGROALIMENTOS,2020-12-09,AMY_ANDERSON,F,26-Aug-31,,ALEJANDRO_PETION,SANFORDDANIEL@YAHOO.COM
550,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_PSICOLOGÍA,2020-12-15,JANET_MARTINEZ,F,05-Jul-89,,ESTACION_MAZAN,CHERYL24@HOTMAIL.COM
551,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_GESTIÓN_DE_AGROALIMENTOS,2020-11-27,KIRK_DEAN,M,27-Feb-25,,ZONA_DELTA_TIGRE,CARLOSCASTILLO@HOTMAIL.COM
552,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIAS_GEOLÓGICAS,2020-11-07,TIFFANY_HALE,F,24-Mar-88,,COLONIA_LOTE_12,ANTHONYJENNINGS@GMAIL.COM
553,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_ADMINISTRACIÓN_,2020-12-23,KAREN_SHEPHERD,F,11-May-80,,CAÑADON_CALIENTE,ROBERTKIM@GMAIL.COM
554,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIAS_AMBIENTALES,2020-10-23,MARK_MILLER,M,07-Nov-04,,CALERA,EMILYGARCIA@GMAIL.COM
555,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,INGENIERÍA_ELECTRÓNICA,2020-11-28,SCOTT_KNIGHT,M,07-Jan-07,,ALLENDE,CHRISTINENGUYEN@YAHOO.COM
556,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,TÉCNICO_PARA_BIOTERIOS_,2021-01-22,REGINA_WILLIAMS,F,23-Aug-21,,BOCAYUBA,LONGKATRINA@GMAIL.COM
557,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,TÉCNICO_PARA_BIOTERIOS_,2021-01-07,ALEXANDER_HOOVER,M,20-Oct-63,,REALICO,CAMERON48@HOTMAIL.COM
558,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,ARQUITECTURA,2020-10-29,MEGAN_BUTLER,F,20-Jul-94,,WHEELWRIGHT,CALLAHANPATRICK@GMAIL.COM
559,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_PSICOLOGÍA,2021-01-20,ANGELA_BARNES,F,18-Jun-77,,ARROYO_CASTILLO,JUANWILLIS@HOTMAIL.COM
560,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_GESTIÓN_DE_AGROALIMENTOS,2021-01-25,LISA_WHITAKER,F,27-Sep-16,,EMPALME,PAULJONES@GMAIL.COM
561,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIAS_AMBIENTALES,2020-09-13,JENNIFER_RILEY,F,18-Aug-17,,ALVARO_BARROS,SAUNDERSTRACI@YAHOO.COM
562,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,INGENIERÍA_ELECTRÓNICA,2020-09-16,NICHOLAS_MCCOY,M,20-Jun-10,,MAIPU,RMCCANN@GMAIL.COM
563,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,TÉCNICO_PARA_BIOTERIOS_,2020-10-12,REBECCA_SNYDER,F,04-May-81,,AGRIO_BALSA,CARLSONDANIELLE@HOTMAIL.COM
564,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,FARMACIA,2021-01-14,EMILY_NELSON,F,20-Dec-77,,GABOTO,UPECK@GMAIL.COM
565,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIA_Y_TECNOLOGÍA_DE_ALIMENTOS,2020-10-17,BECKY_HENDERSON,F,20-Jan-97,,LABARDEN,CHRISTINA17@YAHOO.COM
566,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_ADMINISTRACIÓN_,2020-11-14,STANLEY_ALLEN,M,12-Feb-25,,BARRIO_VILLA_CORDOBA,YMCINTOSH@GMAIL.COM
567,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_SOCIOLOGÍA_,2020-11-24,SUMMER_PHILLIPS_DDS,F,22-Jan-67,,AMADORES,BRIAN25@HOTMAIL.COM
568,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,INGENIERÍA_MECÁNICA,2020-09-27,WILLIAM_SCHAEFER,M,24-Nov-68,,AZOPARDO,PONCEDAVID@GMAIL.COM
569,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_GESTIÓN_DE_AGROALIMENTOS,2020-09-15,ANNA_GORDON,F,01-Jun-55,,AMPATA,MATHEW70@HOTMAIL.COM
570,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_TERAPIA_OCUPACIONAL,2021-01-14,DANIEL_STRONG,M,13-Mar-18,,COLONIA_SAN_FRANCISCO,JASONKERR@GMAIL.COM
571,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_TERAPIA_OCUPACIONAL,2020-10-01,MELISSA_SIMMONS_MD,F,11-Dec-27,,ARTURO_SEGUI,MARVINROBINSON@HOTMAIL.COM
572,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIA_Y_TECNOLOGÍA_DE_ALIMENTOS,2021-01-15,MICHELLE_RYAN,F,17-Jul-52,,CHICLANA,ZACHARYCOLEMAN@YAHOO.COM
573,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,ACTUARIO_,2021-02-01,KIMBERLY_ORTIZ,F,12-May-18,,LOS_LAURELES,TAMMY21@YAHOO.COM
574,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,DISEÑO_DE_IMAGEN_Y_SONIDO,2020-12-10,DAVID_HAYDEN,M,10-May-41,,ESTACION_USPALLATA,ANGELANIELSEN@YAHOO.COM
575,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,ACTUARIO_,2021-01-21,MATHEW_WRIGHT,M,26-Jun-93,,ARROYO_CANELON,KLINEBRIANA@GMAIL.COM
576,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIAS_GEOLÓGICAS,2021-01-16,CAROLYN_BURTON,F,25-Feb-13,,CONDARCO,TAMMY88@YAHOO.COM
577,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_TERAPIA_OCUPACIONAL,2021-01-17,AMY_SMITH,F,23-Nov-29,,AGUAPEY,REYNOLDSDOUGLAS@YAHOO.COM
578,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_MUSICOTERAPIA,2020-10-02,LISA_MILLS,F,29-Nov-16,,ITUZAINGO,GONZALEZCANDICE@HOTMAIL.COM
579,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,FARMACIA,2020-09-27,NANCY_GUZMAN,F,03-Feb-37,,GANDOLFI,PEREZTERESA@GMAIL.COM
580,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,CIENCIAS_VETERINARIAS,2021-01-07,WILLIAM_WILSON,M,07-Jan-52,,BARRANCAS,JONESANNA@HOTMAIL.COM
581,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIA_POLÍTICA_,2020-10-01,EDWARD_TORRES,M,06-Oct-48,,AGUA_Y_ENERGIA,TMCNEIL@HOTMAIL.COM
582,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_KINESIOLOGÍA_Y_FISIATRÍA,2020-09-11,ADRIANA_GILL,F,03-Oct-34,,ALGARROBAL,WHITNEYRIVERA@GMAIL.COM
583,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_SOCIOLOGÍA_,2020-12-09,JERRY_PARK,M,08-Apr-35,,AYACUCHO,JONATHANSOTO@GMAIL.COM
584,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIAS_ANTROPOLÓGICAS,2020-09-28,REBECCA_HARPER,F,15-Dec-65,,PONTAUT,KRISTENMCGEE@HOTMAIL.COM
585,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,FARMACIA,2020-11-18,JAMIE_WHITAKER,F,26-Mar-01,,CAMINERA_NAPALEOFU,TIMOTHYGRAY@GMAIL.COM
586,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_MUSICOTERAPIA,2020-09-11,KATHY_RILEY,F,24-Sep-12,,BOLICHE_LATA,LANGRUSSELL@HOTMAIL.COM
587,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,AGRONOMÍA,2020-10-26,PHILIP_BROWN,M,23-Feb-62,,ALCORTA,BGRAVES@YAHOO.COM
588,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_PLANIFICACIÓN_Y_DISEÑO_DEL_PAISAJE,2020-12-13,DENNIS_TAYLOR,M,11-Sep-12,,CARRIZALES,MHIGGINS@HOTMAIL.COM
589,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,DISEÑO_DE_IMAGEN_Y_SONIDO,2021-01-12,CAITLIN_REYNOLDS,F,18-Jan-36,,EL_DURAZNO,CARTERDESIREE@GMAIL.COM
590,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,INGENIERÍA_EN_INFORMÁTICA,2020-09-28,KIMBERLY_HENSON,F,30-Nov-95,,BOULOGNE,JOYCE92@YAHOO.COM
591,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIAS_BIOLÓGICAS,2020-10-08,JASON_HOGAN,M,28-Mar-07,,11_DE_SEPTIEMBRE,FHICKS@HOTMAIL.COM
